Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1999-12-21,98.19,103.06,97.94,102.5,"2,746,400",0,1,3.3207178376676,3.4854178668909,3.3122630107054,3.4664790544956,"76,899,200"
1999-12-20,99.56,99.62,96.62,98,"2,535,600",0,1,3.3670502894203,3.3690794478913,3.2676215243451,3.3142921691763,"70,996,800"
1999-12-17,100.88,102,98.5,100,"4,419,700",0,1,3.4116917757807,3.4495694005713,3.3312018231007,3.3819307848738,"123,751,600"
1999-12-16,98,98.38,94,98.31,"4,141,300",0,1,3.3142921691763,3.3271435061588,3.1790149377814,3.3247761546094,"115,956,400"
1999-12-15,93.25,97.25,91.06,97,"5,562,300",0,1,3.1536504568948,3.2889276882898,3.0795861727061,3.2804728613276,"155,744,400"
1999-12-14,98.38,99.75,94.75,94.88,"3,891,700",0,1,3.3271435061588,3.3734759579116,3.2043794186679,3.2087759286883,"108,967,600"
1999-12-13,102.39,102.5,98.94,99,"4,731,800",0,1,3.4627589306323,3.4664790544956,3.3460823185541,3.3481114770251,"132,490,400"
1999-12-10,105.31,109.25,99,103,"5,694,300",0,1,3.5615113095506,3.6947593824746,3.3481114770251,3.48338870842,"159,440,400"
1999-12-09,111,111,100.88,105.25,"7,635,700",0,1,3.7539431712099,3.7539431712099,3.4116917757807,3.5594821510797,"213,799,600"
1999-12-08,116.25,117.88,109.5,110.06,"3,681,700",0,1,3.9314945374158,3.9866200092092,3.7032142094368,3.7221530218321,"103,087,600"
1999-12-07,116.56,118,114,117.81,"3,973,400",0,1,3.9419785228489,3.9906783261511,3.8554010947561,3.9842526576598,"111,255,200"
1999-12-06,114.56,117.31,111.44,116,"4,167,700",0,1,3.8743399071514,3.9673430037354,3.7688236666634,3.9230397104536,"116,695,600"
1999-12-03,112.19,115.56,111.88,115,"5,785,000",0,1,3.7941881475499,3.9081592150002,3.7837041621168,3.8892204026049,"161,980,000"
1999-12-02,103.12,110.62,101.75,110.19,"5,065,700",0,1,3.4874470253619,3.7410918342274,3.4411145736091,3.7265495318524,"141,839,600"
1999-12-01,101,104.5,100.06,103.06,"5,522,900",0,1,3.4157500927225,3.5341176701931,3.3839599433447,3.4854178668909,"154,641,200"
1999-11-30,98.12,103.75,97.38,97.88,"7,528,400",0,1,3.3183504861182,3.5087531893066,3.2933241983101,3.3102338522345,"210,795,200"
1999-11-29,94.25,99.75,93.25,94.56,"4,144,300",0,1,3.1874697647435,3.3734759579116,3.1536504568948,3.1979537501767,"116,040,400"
1999-11-26,94.75,95.5,94.12,95.06,"1,179,200",0,1,3.2043794186679,3.2297438995545,3.1830732547232,3.214863404101,"33,017,600"
1999-11-24,93,95,91.69,94.69,"1,920,600",0,1,3.1451956299326,3.2128342456301,3.1008923366508,3.202350260197,"53,776,800"
1999-11-23,91.75,95.25,88.5,92.81,"4,851,000",0,1,3.1029214951217,3.2212890725923,2.9930087446133,3.1387699614414,"135,828,000"
1999-11-22,91.75,91.75,89.25,90.62,"1,806,800",0,1,3.1029214951217,3.1029214951217,3.0183732254999,3.0647056772526,"50,590,400"
1999-11-19,89.5,92.88,88.06,92.44,"2,790,300",0,1,3.026828052462,3.1411373129908,2.9781282491599,3.1262568175373,"78,128,400"
1999-11-18,91.06,91.12,88.44,89.62,"3,257,000",0,1,3.0795861727061,3.081615331177,2.9909795861424,3.0308863694039,"91,196,000"
1999-11-17,90.69,94.75,90,90.25,"3,255,100",0,1,3.067073028802,3.2043794186679,3.0437377063864,3.0521925333486,"91,142,800"
1999-11-16,90,91.75,88.5,91.19,"2,088,000",0,1,3.0437377063864,3.1029214951217,2.9930087446133,3.0839826827264,"58,464,000"
1999-11-15,89.62,92.88,88.5,89.44,"2,320,600",0,1,3.0308863694039,3.1411373129908,2.9930087446133,3.0247988939911,"64,976,800"
1999-11-12,91.94,92,87.38,90.62,"2,491,600",0,1,3.109347163613,3.1113763220839,2.9551311198227,3.0647056772526,"69,764,800"
1999-11-11,91.59,92.62,89.88,92.25,"2,409,600",0,1,3.0975104058659,3.1323442929501,3.0396793894446,3.1198311490461,"67,468,800"
1999-11-10,88.25,93.25,88.12,91.44,"5,159,800",0,1,2.9845539176511,3.1536504568948,2.9801574076308,3.0924375096886,"144,474,400"
1999-11-09,94.38,94.5,88,89.62,"7,224,800",0,1,3.1918662747639,3.1959245917057,2.9760990906889,3.0308863694039,"202,294,400"
1999-11-08,87.75,97.73,86.75,96.38,"8,490,400",0,1,2.9676442637268,3.3051609560572,2.933824955878,3.2595048904614,"237,731,200"
1999-11-05,84.62,88.38,84,88.31,"3,721,500",0,1,2.8617898301602,2.9889504276715,2.840821859294,2.986583076122,"104,202,000"
1999-11-04,82.06,85.38,80.62,83.62,"3,384,700",0,1,2.7752124020674,2.8874925041252,2.7265125987653,2.8279705223115,"94,771,600"
1999-11-03,81.62,83.25,81,81.5,"2,932,700",0,1,2.760331906614,2.8154573784074,2.7393639357478,2.7562735896721,"82,115,600"
1999-11-02,78,81.69,77.31,80.25,"3,564,600",0,1,2.6379060122016,2.7626992581634,2.6145706897859,2.7139994548612,"99,808,800"
1999-11-01,80,80.69,77.38,77.62,"2,487,300",0,1,2.705544627899,2.7288799503147,2.6169380413353,2.625054675219,"69,644,400"
1999-10-29,78.81,81.06,78.81,80.12,"4,670,100",0,1,2.665299651559,2.7413930942187,2.665299651559,2.7096029448409,"130,762,800"
1999-10-28,77.06,79,76.06,77.88,"4,500,800",0,1,2.6061158628237,2.6717253200503,2.572296554975,2.6338476952597,"126,022,400"
1999-10-27,74.38,76.62,73.44,76.38,"3,956,000",0,1,2.5154801177891,2.5912353673703,2.4836899684113,2.5831187334866,"110,768,000"
1999-10-26,74.94,75.5,73.31,75.06,"3,227,100",0,1,2.5344189301844,2.5533577425797,2.479293458391,2.5384772471263,"90,358,800"
1999-10-25,74.25,76.12,73.75,74.5,"2,916,000",0,1,2.5110836077688,2.5743257134459,2.4941739538444,2.519538434731,"81,648,000"
1999-10-22,77.12,77.25,73.38,73.94,"3,745,600",0,1,2.6081450212947,2.612541531315,2.4816608099404,2.5005996223357,"104,876,800"
1999-10-21,72.56,77.06,72.38,76.12,"7,084,400",0,1,2.4539289775044,2.6061158628237,2.4478415020916,2.5743257134459,"198,363,200"
1999-10-20,70,75.25,70,75.12,"9,655,400",0,1,2.3673515494117,2.5449029156175,2.3673515494117,2.5405064055972,"270,351,200"
1999-10-19,71.62,75,68.44,68.5,"9,130,200",0,1,2.4221388281266,2.5364480886553,2.3145934291676,2.3166225876385,"255,645,600"
1999-10-18,73.88,74.25,71.12,73.25,"6,932,200",0,1,2.4985704638648,2.5110836077688,2.4052291742022,2.4772642999201,"194,101,600"
1999-10-15,71.12,75.81,70.19,74.56,"10,474,800",0,1,2.4052291742022,2.5638417280128,2.3737772179029,2.5215675932019,"293,294,400"
1999-10-14,69.25,73.31,69,73.19,"16,953,600",0,1,2.3419870685251,2.479293458391,2.3335322415629,2.4752351414491,"474,700,800"
1999-10-13,66.62,69.5,63.75,64.03,"5,685,100",0,1,2.2530422888829,2.3504418954873,2.155980875357,2.1654502815547,"159,182,800"
1999-10-12,67.88,69.62,67,67.69,"5,033,500",0,1,2.2956546167723,2.3545002124291,2.2658936258654,2.2892289482811,"140,938,000"
1999-10-11,66,68.25,66,66.69,"2,349,300",0,1,2.2320743180167,2.3081677606764,2.2320743180167,2.2554096404323,"65,780,400"
1999-10-08,66.19,66.31,63.5,65.56,"3,417,900",0,1,2.238499986508,2.2425583034498,2.1475260483949,2.2171938225633,"95,701,200"
1999-10-07,68.44,68.62,64.88,66.38,"5,409,700",0,1,2.3145934291676,2.3206809045804,2.1941966932261,2.2449256549992,"151,471,600"
1999-10-06,69.38,69.62,67,67.19,"7,181,000",0,1,2.3463835785454,2.3545002124291,2.2658936258654,2.2723192943567,"201,068,000"
1999-10-05,65.62,68.12,64.75,67.94,"7,269,700",0,1,2.2192229810342,2.303771250656,2.1898001832058,2.2976837752433,"203,551,600"
1999-10-04,62.38,64.88,62.38,64.56,"4,101,400",0,1,2.1096484236043,2.1941966932261,2.1096484236043,2.1833745147145,"114,839,200"
1999-10-01,62.12,62.44,59.5,61.72,"5,489,200",0,1,2.1008554035636,2.1116775820752,2.0122488169999,2.0873276804241,"153,697,600"
1999-09-30,59.56,64.19,59.25,63.31,"8,107,900",0,1,2.0142779754708,2.1708613708105,2.0037939900377,2.1411003799036,"227,021,200"
1999-09-29,60.25,61.25,58,59.06,"5,868,600",0,1,2.0376132978865,2.0714326057352,1.9615198552268,1.9973683215465,"164,320,800"
1999-09-28,61.5,62,57.44,59.62,"12,633,600",0,1,2.0798874326974,2.0967970866218,1.9425810428315,2.0163071339418,"353,740,800"
1999-09-27,66.38,66.75,61.19,61.31,"8,466,000",0,1,2.2449256549992,2.2574387989033,2.0694034472643,2.0734617642061,"237,048,000"
1999-09-24,63.38,67.02,63,64.94,"10,534,600",0,1,2.143467731453,2.2665700120224,2.1306163944705,2.196225851697,"294,968,800"
1999-09-23,71.12,71.25,63,63.31,"10,212,100",0,1,2.4052291742022,2.4096256842226,2.1306163944705,2.1411003799036,"285,938,800"
1999-09-22,69.75,71.62,69.02,70.31,"10,028,300",0,1,2.3588967224495,2.4221388281266,2.3342086277199,2.3778355348448,"280,792,400"
1999-09-21,73.19,73.25,69,69.25,"29,978,200",0,1,2.4752351414491,2.4772642999201,2.3335322415629,2.3419870685251,"839,389,600"
1999-09-20,77,80.12,76.88,79.06,"4,077,400",0,1,2.6040867043528,2.7096029448409,2.600028387411,2.6737544785212,"114,167,200"
1999-09-17,77.31,77.75,76.25,76.94,"2,475,700",0,1,2.6145706897859,2.6294511852394,2.5787222234663,2.6020575458819,"69,319,600"
1999-09-16,76.06,78.06,73.88,76.81,"3,945,400",0,1,2.572296554975,2.6399351706725,2.4985704638648,2.5976610358616,"110,471,200"
1999-09-15,78.88,79.12,75.25,75.38,"3,210,500",0,1,2.6676670031084,2.6757836369921,2.5449029156175,2.5492994256379,"89,894,000"
1999-09-14,74.72,78.5,74.69,77.81,"3,466,900",0,1,2.5269786824577,2.6548156661259,2.5259641032222,2.6314803437103,"97,073,200"
1999-09-13,77.06,77.06,74.81,75,"2,250,000",0,1,2.6061158628237,2.6061158628237,2.5300224201641,2.5364480886553,"63,000,000"
1999-09-10,76,77.69,74.69,77.44,"4,096,100",0,1,2.5702673965041,2.6274220267684,2.5259641032222,2.6189671998063,"114,690,800"
1999-09-09,75.5,75.94,73.88,75.56,"4,768,600",0,1,2.5533577425797,2.5682382380332,2.4985704638648,2.5553869010506,"133,520,800"
1999-09-08,76.19,77.69,74.5,74.5,"6,805,400",0,1,2.5766930649953,2.6274220267684,2.519538434731,2.519538434731,"190,551,200"
1999-09-07,73.75,77.94,73.5,76.38,"8,792,800",0,1,2.4941739538444,2.6358768537306,2.4857191268822,2.5831187334866,"246,198,400"
1999-09-03,71.94,75.25,70.5,73.5,"14,600,600",0,1,2.4329610066382,2.5449029156175,2.384261203336,2.4857191268822,"408,816,800"
1999-09-02,67.62,71.44,66.88,70.56,"7,992,400",0,1,2.2868615967317,2.4160513527138,2.2618353089236,2.3862903618069,"223,787,200"
1999-09-01,67,68.81,66,68.62,"7,041,300",0,1,2.2658936258654,2.3271065730717,2.2320743180167,2.3206809045804,"197,156,400"
1999-08-31,62.59,65.88,62.06,65.25,"5,665,600",0,1,2.1167504782525,2.2280160010749,2.0988262450927,2.2067098371301,"158,636,800"
1999-08-30,65,65,62,62.06,"3,005,300",0,1,2.198255010168,2.198255010168,2.0967970866218,2.0988262450927,"84,148,400"
1999-08-27,62.75,65,62.69,64.75,"3,989,600",0,1,2.1221615675083,2.198255010168,2.1201324090374,2.1898001832058,"111,708,800"
1999-08-26,61.12,63.12,61.12,62.12,"3,611,500",0,1,2.0670360957149,2.1346747114123,2.0670360957149,2.1008554035636,"101,122,000"
1999-08-25,60.69,61.5,60.12,61.38,"2,635,400",0,1,2.0524937933399,2.0798874326974,2.0332167878661,2.0758291157555,"73,791,200"
1999-08-24,60.38,60.75,59.94,60.38,"4,484,500",0,1,2.0420098079068,2.0545229518108,2.0271293124534,2.0420098079068,"125,566,000"
1999-08-23,59.38,61.38,59.31,60.75,"3,174,700",0,1,2.0081905000581,2.0758291157555,2.0058231485086,2.0545229518108,"88,891,600"
1999-08-20,59.25,59.38,58.19,59.19,"2,928,100",0,1,2.0037939900377,2.0081905000581,1.9679455237181,2.0017648315668,"81,986,800"
1999-08-19,59.81,60.5,58.56,58.75,"4,910,900",0,1,2.022732802433,2.0460681248486,1.9804586676221,1.9868843361134,"137,505,200"
1999-08-18,60.06,62,59.62,60.12,"4,183,700",0,1,2.0311876293952,2.0967970866218,2.0163071339418,2.0332167878661,"117,143,600"
1999-08-17,60.31,60.38,58.94,60.31,"2,865,500",0,1,2.0396424563574,2.0420098079068,1.9933100046046,2.0396424563574,"80,234,000"
1999-08-16,59.81,60.69,59.5,60.5,"2,472,600",0,1,2.022732802433,2.0524937933399,2.0122488169999,2.0460681248486,"69,232,800"
1999-08-13,60.62,62,59.88,60.06,"2,664,600",0,1,2.0501264417905,2.0967970866218,2.0251001539824,2.0311876293952,"74,608,800"
1999-08-12,59.06,61.38,58.62,60,"5,947,400",0,1,1.9973683215465,2.0758291157555,1.982487826093,2.0291584709243,"166,527,200"
1999-08-11,56,59.75,55.94,59.69,"7,592,300",0,1,1.8938812395293,2.0207036439621,1.8918520810584,2.0186744854912,"212,584,400"
1999-08-10,54,56,53.62,55.38,"3,716,300",0,1,1.8262426238318,1.8938812395293,1.8133912868493,1.8729132686631,"104,056,400"
1999-08-09,54.34,55.19,54.25,54.44,"2,082,900",0,1,1.8377411885004,1.8664876001718,1.834697450794,1.8411231192853,"58,321,200"
1999-08-06,54.06,55.31,53.5,54.12,"3,888,900",0,1,1.8282717823028,1.8705459171137,1.8093329699075,1.8303009407737,"108,889,200"
1999-08-05,53.5,54.88,52.12,54.75,"2,879,800",0,1,1.8093329699075,1.8560036147387,1.7626623250762,1.8516071047184,"80,634,400"
1999-08-04,55.19,55.88,53.25,53.81,"3,316,300",0,1,1.8664876001718,1.8898229225875,1.8008781429453,1.8198169553406,"92,856,400"
1999-08-03,56.75,57.44,53.62,55.25,"3,289,100",0,1,1.9192457204159,1.9425810428315,1.8133912868493,1.8685167586428,"92,094,800"
1999-08-02,55.62,58,55.5,55.75,"3,236,100",0,1,1.8810299025468,1.9615198552268,1.876971585605,1.8854264125671,"90,610,800"
1999-07-30,54.5,56.12,54.5,55.69,"3,420,900",0,1,1.8431522777562,1.8979395564712,1.8431522777562,1.8833972540962,"95,785,200"
1999-07-29,53.38,55.25,53.12,53.88,"2,459,600",0,1,1.8052746529656,1.8685167586428,1.796481632925,1.82218430689,"68,868,800"
1999-07-28,53.88,55.38,53,54.38,"2,936,700",0,1,1.82218430689,1.8729132686631,1.7924233159831,1.8390939608144,"82,227,600"
1999-07-27,52.62,53.94,52.5,53.69,"3,534,900",0,1,1.7795719790006,1.8242134653609,1.7755136620587,1.8157586383987,"98,977,200"
1999-07-26,52.88,53,50.88,50.94,"3,135,600",0,1,1.7883649990413,1.7924233159831,1.7207263833438,1.7227555418147,"87,796,800"
1999-07-23,52.81,53.75,52.69,53.31,"2,045,100",0,1,1.7859976474918,1.8177877968697,1.78193933055,1.8029073014162,"57,262,800"
1999-07-22,53.62,53.88,51.12,52.38,"3,631,500",0,1,1.8133912868493,1.82218430689,1.7288430172275,1.7714553451169,"101,682,000"
1999-07-21,54.06,55.44,52.88,54.06,"6,412,200",0,1,1.8282717823028,1.874942427134,1.7883649990413,1.8282717823028,"179,541,600"
1999-07-20,54.56,55.5,52.75,52.88,"3,947,100",0,1,1.8451814362271,1.876971585605,1.7839684890209,1.7883649990413,"110,518,800"
1999-07-19,53.94,55.81,52.31,54.44,"5,011,600",0,1,1.8242134653609,1.8874555710381,1.7690879935675,1.8411231192853,"140,324,800"
1999-07-16,53.62,54.5,53,53.06,"3,674,100",0,1,1.8133912868493,1.8431522777562,1.7924233159831,1.794452474454,"102,874,800"
1999-07-15,55.88,55.94,51.31,53.25,"15,105,400",0,1,1.8898229225875,1.8918520810584,1.7352686857187,1.8008781429453,"422,951,200"
1999-07-14,54.5,56.62,54.5,55.94,"5,576,400",0,1,1.8431522777562,1.9148492103955,1.8431522777562,1.8918520810584,"156,139,200"
1999-07-13,53.5,54.19,52.88,53.69,"2,529,100",0,1,1.8093329699075,1.8326682923231,1.7883649990413,1.8157586383987,"70,814,800"
1999-07-12,55.5,55.62,54.19,54.5,"2,713,500",0,1,1.876971585605,1.8810299025468,1.8326682923231,1.8431522777562,"75,978,000"
1999-07-09,54.5,55.62,53,55.62,"5,434,800",0,1,1.8431522777562,1.8810299025468,1.7924233159831,1.8810299025468,"152,174,400"
1999-07-08,51.12,55.06,50.88,54.5,"14,509,300",0,1,1.7288430172275,1.8620910901515,1.7207263833438,1.8431522777562,"406,260,400"
1999-07-07,47.38,50.75,47,49.88,"9,813,900",0,1,1.6023588058732,1.7163298733234,1.5895074688907,1.686907075495,"274,789,200"
1999-07-06,45.94,47.62,45.81,47.38,"4,051,900",0,1,1.553659002571,1.6104754397569,1.5492624925507,1.6023588058732,"113,453,200"
1999-07-02,45.53,46.88,45.19,46.31,"1,104,300",0,1,1.539793086353,1.5854491519488,1.5282945216845,1.5661721464751,"30,920,400"
1999-07-01,46.31,46.56,45.25,45.31,"1,332,300",0,1,1.5661721464751,1.5746269734372,1.5303236801554,1.5323528386263,"37,304,400"
1999-06-30,45.69,46.94,44.94,46.31,"3,064,900",0,1,1.5452041756088,1.5874783104198,1.5198396947223,1.5661721464751,"85,817,200"
1999-06-29,42.72,45.56,42.62,45.38,"3,396,300",0,1,1.4447608312981,1.5408076655885,1.4413789005132,1.5347201901757,"95,096,400"
1999-06-28,42.44,42.94,42.38,42.56,"2,479,400",0,1,1.4352914251004,1.4522010790248,1.4332622666295,1.4393497420423,"69,423,200"
1999-06-25,42.5,42.69,42.06,42.19,"2,626,200",0,1,1.4373205835714,1.4437462520626,1.4224400881179,1.4268365981383,"73,533,600"
1999-06-24,43.62,43.62,42.25,42.31,"3,869,300",0,1,1.4751982083619,1.4751982083619,1.4288657566092,1.4308949150801,"108,340,400"
1999-06-23,45.06,45.09,43.56,43.69,"4,745,500",0,1,1.5238980116641,1.5249125908996,1.473169049891,1.4775655599114,"132,874,000"
1999-06-22,46.31,46.94,45.38,45.38,"1,348,900",0,1,1.5661721464751,1.5874783104198,1.5347201901757,1.5347201901757,"37,769,200"
1999-06-21,47,47.25,46,46.5,"1,206,700",0,1,1.5895074688907,1.5979622958529,1.5556881610419,1.5725978149663,"33,787,600"
1999-06-18,45.38,47.25,45.19,47.12,"1,857,700",0,1,1.5347201901757,1.5979622958529,1.5282945216845,1.5935657858325,"52,015,600"
1999-06-17,47.62,48,45.75,46.38,"2,003,600",0,1,1.6104754397569,1.6233267767394,1.5472333340798,1.5685394980245,"56,100,800"
1999-06-16,46.38,48.06,46.38,47.94,"2,009,100",0,1,1.5685394980245,1.6253559352103,1.5685394980245,1.6212976182685,"56,254,800"
1999-06-15,45.19,46.75,45.12,46.06,"1,164,200",0,1,1.5282945216845,1.5810526419285,1.5259271701351,1.5577173195129,"32,597,600"
1999-06-14,46.5,46.62,45.12,45.44,"1,402,500",0,1,1.5725978149663,1.5766561319082,1.5259271701351,1.5367493486467,"39,270,000"
1999-06-11,48.12,48.5,46.25,46.44,"1,652,200",0,1,1.6273850936813,1.6402364306638,1.5641429880041,1.5705686564954,"46,261,600"
1999-06-10,47.88,48.25,47.31,48.12,"2,830,800",0,1,1.6192684597976,1.6317816037016,1.5999914543238,1.6273850936813,"79,262,400"
1999-06-09,47.44,48.5,47.44,48.44,"3,158,800",0,1,1.6043879643441,1.6402364306638,1.6043879643441,1.6382072721929,"88,446,400"
1999-06-08,48.75,48.81,47.56,47.69,"2,800,500",0,1,1.648691257626,1.6507204160969,1.608446281286,1.6128427913063,"78,414,000"
1999-06-07,48.12,49,47.5,48.94,"3,734,700",0,1,1.6273850936813,1.6571460845882,1.6064171228151,1.6551169261172,"104,571,600"
1999-06-04,47.62,48.19,47.25,48.12,"3,291,800",0,1,1.6104754397569,1.6297524452307,1.5979622958529,1.6273850936813,"92,170,400"
1999-06-03,46.88,48,46.81,47.44,"4,361,700",0,1,1.5854491519488,1.6233267767394,1.5830818003994,1.6043879643441,"122,127,600"
1999-06-02,44.5,47.94,44,46.56,"4,652,300",0,1,1.5049591992688,1.6212976182685,1.4880495453445,1.5746269734372,"130,264,400"
1999-06-01,45,45.31,44.38,44.81,"4,116,300",0,1,1.5218688531932,1.5323528386263,1.500900882327,1.5154431847019,"115,256,400"
1999-05-28,43.31,44.31,43.12,44.06,"1,795,800",0,1,1.4647142229288,1.4985335307776,1.4582885544376,1.4900787038154,"50,282,400"
1999-05-27,43.19,43.75,42.69,43.5,"3,006,800",0,1,1.460655905987,1.4795947183823,1.4437462520626,1.4711398914201,"84,190,400"
1999-05-26,41.75,44.38,41.25,44.06,"3,906,700",0,1,1.4119561026848,1.500900882327,1.3950464487604,1.4900787038154,"109,387,600"
1999-05-25,41.56,42.44,40.94,41.5,"3,272,400",0,1,1.4055304341935,1.4352914251004,1.3845624633273,1.4035012757226,"91,627,200"
1999-05-24,43.62,44.31,41.88,41.94,"2,329,700",0,1,1.4751982083619,1.4985335307776,1.4163526127051,1.4183817711761,"65,231,600"
1999-05-21,43,44.31,42.56,43.94,"4,135,600",0,1,1.4542302374957,1.4985335307776,1.4393497420423,1.4860203868735,"115,796,800"
1999-05-20,45.44,45.75,42.5,42.5,"3,729,600",0,1,1.5367493486467,1.5472333340798,1.4373205835714,1.4373205835714,"104,428,800"
1999-05-19,45.5,45.75,43.5,45.19,"2,663,200",0,1,1.5387785071176,1.5472333340798,1.4711398914201,1.5282945216845,"74,569,600"
1999-05-18,44.81,46,44.38,45.25,"3,735,500",0,1,1.5154431847019,1.5556881610419,1.500900882327,1.5303236801554,"104,594,000"
1999-05-17,43.75,44.69,43,44.38,"1,881,800",0,1,1.4795947183823,1.5113848677601,1.4542302374957,1.500900882327,"52,690,400"
1999-05-14,45.12,45.81,44.38,44.38,"2,023,500",0,1,1.5259271701351,1.5492624925507,1.500900882327,1.500900882327,"56,658,000"
1999-05-13,46.44,46.81,45.5,46.19,"2,638,600",0,1,1.5705686564954,1.5830818003994,1.5387785071176,1.5621138295332,"73,880,800"
1999-05-12,44.88,46.5,44.12,46.5,"3,527,900",0,1,1.5178105362514,1.5725978149663,1.4921078622863,1.5725978149663,"98,781,200"
1999-05-11,44.88,46.19,43.56,44.75,"4,094,600",0,1,1.5178105362514,1.5621138295332,1.473169049891,1.513414026231,"114,648,800"
1999-05-10,46.75,46.94,44.62,45.25,"3,508,900",0,1,1.5810526419285,1.5874783104198,1.5090175162107,1.5303236801554,"98,249,200"
1999-05-07,44.62,45.88,42.75,45.88,"3,881,400",0,1,1.5090175162107,1.5516298441001,1.4457754105335,1.5516298441001,"108,679,200"
1999-05-06,46.56,46.88,44,44.5,"3,867,400",0,1,1.5746269734372,1.5854491519488,1.4880495453445,1.5049591992688,"108,287,200"
1999-05-05,46.31,47,44.62,47,"5,172,300",0,1,1.5661721464751,1.5895074688907,1.5090175162107,1.5895074688907,"144,824,400"
1999-05-04,48.25,48.62,46.19,46.5,"7,243,200",0,1,1.6317816037016,1.6442947476056,1.5621138295332,1.5725978149663,"202,809,600"
1999-05-03,46.06,50,45.75,49.56,"13,128,900",0,1,1.5577173195129,1.6909653924369,1.5472333340798,1.6760848969835,"367,609,200"
1999-04-30,44,47.12,44,46,"13,145,800",0,1,1.4880495453445,1.5935657858325,1.4880495453445,1.5556881610419,"368,082,400"
1999-04-29,43.25,44.38,41.78,43,"7,047,400",0,1,1.4626850644579,1.500900882327,1.4129706819203,1.4542302374957,"197,327,200"
1999-04-28,44.62,45.69,43.62,44.06,"8,526,700",0,1,1.5090175162107,1.5452041756088,1.4751982083619,1.4900787038154,"238,747,600"
1999-04-27,43,45.81,43,45.75,"18,804,000",0,1,1.4542302374957,1.5492624925507,1.4542302374957,1.5472333340798,"526,512,000"
1999-04-26,39.5,41.25,39.25,40.94,"8,285,100",0,1,1.3358626600251,1.3950464487604,1.327407833063,1.3845624633273,"231,982,800"
1999-04-23,36.25,39.44,36.25,39.19,"9,346,800",0,1,1.2259499095167,1.3338335015542,1.2259499095167,1.325378674592,"261,710,400"
1999-04-22,35.06,36.62,35.06,36.38,"6,608,700",0,1,1.1857049331768,1.2384630534208,1.1857049331768,1.2303464195371,"185,043,600"
1999-04-21,34,34.38,33.5,34.38,"3,137,500",0,1,1.1498564668571,1.1627078038396,1.1329468129327,1.1627078038396,"87,850,000"
1999-04-20,33.88,34.75,33.5,34.06,"4,677,300",0,1,1.1457981499152,1.1752209477436,1.1329468129327,1.151885625328,"130,964,400"
1999-04-19,35.69,36,33.5,33.88,"8,230,500",0,1,1.2070110971215,1.2174950825546,1.1329468129327,1.1457981499152,"230,454,000"
1999-04-16,35.88,36.06,35.25,35.44,"4,484,100",0,1,1.2134367656127,1.2195242410255,1.192130601668,1.1985562701593,"125,554,800"
1999-04-15,35.38,36.19,34.31,35.75,"15,486,400",0,1,1.1965271116883,1.2239207510458,1.1603404522902,1.2090402555924,"433,619,200"
1999-04-14,35.25,37.06,35,35.53,"6,080,600",0,1,1.192130601668,1.2533435488742,1.1836757747058,1.2016000078657,"170,256,800"
1999-04-13,36.31,36.81,34.5,34.62,"3,682,000",0,1,1.2279790679877,1.244888721912,1.1667661207815,1.1708244377233,"103,096,000"
1999-04-12,35,36.88,34.88,36.25,"3,534,100",0,1,1.1836757747058,1.2472560734615,1.179617457764,1.2259499095167,"98,954,800"
1999-04-09,36.25,37.25,35.94,36.75,"2,397,700",0,1,1.2259499095167,1.2597692173655,1.2154659240836,1.2428595634411,"67,135,600"
1999-04-08,36.88,37.06,36,36.88,"2,646,500",0,1,1.2472560734615,1.2533435488742,1.2174950825546,1.2472560734615,"74,102,000"
1999-04-07,38.06,38.25,36.38,37.12,"3,676,900",0,1,1.287162856723,1.2935885252142,1.2303464195371,1.2553727073452,"102,953,200"
1999-04-06,36.81,38.31,36.81,38,"5,612,400",0,1,1.244888721912,1.2956176836851,1.244888721912,1.285133698252,"157,147,200"
1999-04-05,36,37.88,36,37.06,"4,115,500",0,1,1.2174950825546,1.2810753813102,1.2174950825546,1.2533435488742,"115,234,000"
1999-04-01,36.06,36.69,35.75,36.06,"2,339,800",0,1,1.2195242410255,1.2408304049702,1.2090402555924,1.2195242410255,"65,514,400"
1999-03-31,36.38,37.12,35.88,35.94,"3,771,000",0,1,1.2303464195371,1.2553727073452,1.2134367656127,1.2154659240836,"105,588,000"
1999-03-30,35,36.38,35,35.88,"4,951,100",0,1,1.1836757747058,1.2303464195371,1.1836757747058,1.2134367656127,"138,630,800"
1999-03-29,33.5,35.44,33.44,35.38,"5,079,200",0,1,1.1329468129327,1.1985562701593,1.1309176544618,1.1965271116883,"142,217,600"
1999-03-26,33.75,33.81,33,33.25,"2,266,400",0,1,1.1414016398949,1.1434307983658,1.1160371590084,1.1244919859705,"63,459,200"
1999-03-25,34.38,34.88,33.38,33.81,"3,571,100",0,1,1.1627078038396,1.179617457764,1.1288884959909,1.1434307983658,"99,990,800"
1999-03-24,33.25,33.75,32.5,33.69,"3,572,800",0,1,1.1244919859705,1.1414016398949,1.099127505084,1.139372481424,"100,038,400"
1999-03-23,34.44,34.44,32.75,33,"3,710,300",0,1,1.1647369623105,1.1647369623105,1.1075823320462,1.1160371590084,"103,888,400"
